census_tract,rm_no,tract_population,minority_pct,rm_no_per1000,geo_id,tract_name,population,hispanic_pp,black_pp,hispanic_pp_pct,black_pp_pct
36047068200,4,3037,82.45,1.3170892327955217,1400000US36047068200,"Census Tract 682, Kings County, New York",2480.0,355.0,1429.0,14.31451612903226,57.62096774193548
36081035200,4,3044,96.39,1.314060446780552,1400000US36081035200,"Census Tract 352, Queens County, New York",2643.0,101.0,2112.0,3.8214150586454783,79.90919409761634
36005027401,6,4576,13.66,1.3111888111888113,1400000US36005027401,"Census Tract 274.01, Bronx County, New York",5042.0,1415.0,86.0,28.064260214200715,1.705672352241174
36005031400,3,2300,52.0,1.3043478260869565,1400000US36005031400,"Census Tract 314, Bronx County, New York",2085.0,927.0,300.0,44.460431654676256,14.388489208633093
36081065000,4,3070,98.66,1.3029315960912053,1400000US36081065000,"Census Tract 650, Queens County, New York",2801.0,17.0,2624.0,0.6069260978222063,93.68082827561585
36081048200,2,1556,96.47,1.2853470437017993,1400000US36081048200,"Census Tract 482, Queens County, New York",1289.0,129.0,427.0,10.007757951900697,33.12645461598138
36047033900,6,4676,76.43,1.2831479897348161,1400000US36047033900,"Census Tract 339, Kings County, New York",4398.0,278.0,3042.0,6.321055025011368,69.16780354706685
36047007200,3,2341,88.34,1.2815036309269543,1400000US36047007200,"Census Tract 72, Kings County, New York",1738.0,1123.0,16.0,64.614499424626,0.9205983889528193
36047037500,4,3129,82.97,1.278363694471077,1400000US36047037500,"Census Tract 375, Kings County, New York",3232.0,921.0,1527.0,28.496287128712872,47.24628712871287
36047027900,5,3914,80.57,1.2774655084312723,1400000US36047027900,"Census Tract 279, Kings County, New York",3548.0,453.0,2101.0,12.767756482525366,59.21645997745208
36047018600,3,2364,40.88,1.2690355329949237,1400000US36047018600,"Census Tract 186, Kings County, New York",2255.0,367.0,0.0,16.274944567627493,0.0
36047017100,5,3943,17.12,1.2680699974638598,1400000US36047017100,"Census Tract 171, Kings County, New York",4213.0,887.0,16.0,21.05388084500356,0.3797768810823641
36047024100,3,2375,51.41,1.263157894736842,1400000US36047024100,"Census Tract 241, Kings County, New York",2955.0,507.0,435.0,17.15736040609137,14.720812182741117
36047038500,5,3969,80.02,1.2597631645250693,1400000US36047038500,"Census Tract 385, Kings County, New York",4324.0,508.0,2659.0,11.748381128584644,61.493987049028675
36085017012,6,4802,16.35,1.249479383590171,1400000US36085017012,"Census Tract 170.12, Richmond County, New York",4020.0,479.0,35.0,11.91542288557214,0.8706467661691543
36047050202,3,2405,15.22,1.2474012474012475,1400000US36047050202,"Census Tract 502.02, Kings County, New York",2293.0,301.0,17.0,13.126907980811165,0.7413868294810292
36085015100,6,4818,24.33,1.2453300124533002,1400000US36085015100,"Census Tract 151, Richmond County, New York",5602.0,806.0,19.0,14.38771867190289,0.3391645840771153
36081018200,3,2416,100.0,1.2417218543046358,1400000US36081018200,"Census Tract 182, Queens County, New York",2422.0,273.0,1335.0,11.271676300578035,55.119735755573906
36081040200,2,1617,100.0,1.2368583797155226,1400000US36081040200,"Census Tract 402, Queens County, New York",1557.0,50.0,1301.0,3.211303789338472,83.55812459858703
36081070700,3,2426,49.47,1.2366034624896949,1400000US36081070700,"Census Tract 707, Queens County, New York",2535.0,286.0,5.0,11.282051282051283,0.19723865877712032
36081098100,3,2436,40.52,1.2315270935960592,1400000US36081098100,"Census Tract 981, Queens County, New York",2217.0,283.0,0.0,12.764997744700047,0.0
36081019000,3,2445,97.71,1.2269938650306749,1400000US36081019000,"Census Tract 190, Queens County, New York",2461.0,391.0,1546.0,15.887850467289718,62.81999187322227
36081109700,2,1633,35.76,1.224739742804654,1400000US36081109700,"Census Tract 1097, Queens County, New York",1676.0,150.0,6.0,8.949880668257757,0.35799522673031026
36081081400,5,4088,97.9,1.223091976516634,1400000US36081081400,"Census Tract 814, Queens County, New York",4488.0,1130.0,1581.0,25.178253119429588,35.22727272727273
36081161700,6,4911,52.35,1.2217470983506415,1400000US36081161700,"Census Tract 1617, Queens County, New York",4610.0,966.0,692.0,20.954446854663775,15.010845986984817
36081063200,3,2459,98.9,1.2200081333875559,1400000US36081063200,"Census Tract 632, Queens County, New York",2441.0,64.0,2284.0,2.6218762802130273,93.56820975010241
36081052000,2,1640,98.17,1.2195121951219512,1400000US36081052000,"Census Tract 520, Queens County, New York",1313.0,72.0,1079.0,5.483625285605483,82.17821782178217
36047063800,2,1649,29.29,1.2128562765312312,1400000US36047063800,"Census Tract 638, Kings County, New York",2048.0,207.0,91.0,10.107421875,4.443359375
36047045800,2,1651,2.73,1.2113870381586918,1400000US36047045800,"Census Tract 458, Kings County, New York",1215.0,142.0,26.0,11.68724279835391,2.139917695473251
36081062200,2,1653,99.03,1.209921355111918,1400000US36081062200,"Census Tract 622, Queens County, New York",2131.0,230.0,1781.0,10.793054903801032,83.57578601595496
36085023900,4,3310,82.01999999999998,1.2084592145015105,1400000US36085023900,"Census Tract 239, Richmond County, New York",3809.0,1784.0,462.0,46.83644001050145,12.129167760567078
36081096400,5,4153,90.68,1.2039489525644114,1400000US36081096400,"Census Tract 964, Queens County, New York",6877.0,1348.0,3819.0,19.601570452232078,55.53293587320053
36047032700,3,2501,87.84,1.1995201919232308,1400000US36047032700,"Census Tract 327, Kings County, New York",2696.0,403.0,1724.0,14.948071216617212,63.94658753709199
36081019400,3,2508,100.0,1.1961722488038278,1400000US36081019400,"Census Tract 194, Queens County, New York",2934.0,465.0,1169.0,15.848670756646216,39.84321745057942
