activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037533803,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,8,2,2,2,1,1,1,2,285000.0,,2.445,,3,,,,,,,,12,2,2,2,2,495000,1,1,3,5,1,,14.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,6598,89.34999999999998,80000,57,414,1224,58
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037402405,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,2,31,1,1,1,2,285000.0,,,,3,,,,,,,,12,2,2,2,2,,1,1,3,5,1,,12.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,1,,,,2995,99.67,80000,99,526,646,57
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037500404,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,5,0,2,2,31,1,1,1,2,285000.0,,,,3,,,,,,,,12,2,2,2,2,,1,1,3,5,1,,33.0,,9,9,1,,,,,1.0,,,,,1,1,5.0,,,,,5.0,,,,,1,1,1,2,1,1,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,4825,96.52,80000,114,949,1161,56
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037534803,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,8,2,2,31,1,1,1,2,285000.0,,2.687,,3,,,,,,,,12,2,2,2,2,465000,1,1,3,5,1,,27.0,,9,9,1,11.0,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4302,98.12,80000,50,439,1090,66
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037408138,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,8,2,2,31,1,1,1,2,285000.0,,3.09,,3,,,,,,,,1,2,2,2,2,595000,1,1,3,5,1,,26.0,,9,9,1,,,,,1.0,,,,,1,1,5.0,,,,,5.0,,,,,1,1,1,2,1,1,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,6355,94.52,80000,64,871,1300,57
2021,254900F9ZTVTX763V835,31084,CA,06037,06037536103,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,2,32,1,1,1,2,295000.0,54.6,2.54,,3,,,,,,,,,2,2,2,2,535000,1,1,3,5,1,,17.0,,2,3,1,11.0,,,,3.0,,,,,2,2,5.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5380,98.2,80000,78,873,1179,63
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037532302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,4,0,2,2,31,1,1,2,2,295000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,56.0,,9,9,1,11.0,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,2,1,6,,,,,10,,,,4649,98.84,80000,67,497,1118,63
2021,549300TINI6CL78UD591,31084,CA,06037,06037407001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,2,31,1,1,1,2,295000.0,,,,3,,,,,,,,,2,2,2,2,535000,1,1,3,5,1,,14.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,5,,,,5976,95.0,80000,106,1001,1138,59
2021,549300TINI6CL78UD591,31084,CA,06037,06037600302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,2,2,295000.0,,3.31,,3,,,,,,,,,2,2,2,2,525000,1,1,3,5,1,,21.0,,9,9,1,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,2,6,,,,,10,,,,2871,97.94,80000,61,711,1063,66
2021,549300TINI6CL78UD591,31084,CA,06037,06037199400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,295000.0,,2.07,,3,,,,,,,,,2,2,2,2,585000,1,1,3,5,1,,31.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4513,96.08,80000,53,476,1071,76
2021,549300TINI6CL78UD591,31084,CA,06037,06037650101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,295000.0,,2.56,,3,,,,,,,,,2,2,2,2,745000,1,1,3,5,1,,10.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,6081,79.92,80000,155,1548,1947,56
2021,549300TINI6CL78UD591,31084,CA,06037,06037500700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,2 or more minority races,Female,1,2,2,2,31,1,1,1,2,295000.0,,1.89,,3,,,,,,,,,2,2,2,2,575000,1,1,3,5,1,,51.0,,9,9,1,11.0,14.0,,,5.0,,,,,2,4,27.0,44.0,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,6473,95.1,80000,105,1212,1603,59
2021,549300TINI6CL78UD591,31084,CA,06037,06037113422,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,2,31,1,1,1,2,295000.0,,,,3,,,,,,,,,2,2,2,2,695000,1,1,3,5,1,,9.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,1,6,,,,,6,,,,6699,76.93999999999998,80000,106,1140,1186,43
2021,549300TINI6CL78UD591,31084,CA,06037,06037535701,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,2,2,2,31,1,1,2,2,295000.0,,3.31,,3,,,,,,,,,2,2,2,2,545000,1,1,3,5,1,,36.0,,9,9,1,14.0,,,,1.0,14.0,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,6269,98.44,80000,82,616,1413,69
2021,549300TINI6CL78UD591,31084,CA,06037,06037237201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,31,1,1,1,2,295000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,15.0,,9,9,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3405,99.82,80000,61,430,961,76
2021,549300TINI6CL78UD591,31084,CA,06037,06037910207,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,2,2,2,31,1,1,1,2,295000.0,,3.57,,3,,,,,,,,,2,2,2,2,555000,1,1,3,5,1,,72.0,,9,9,1,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,2,6,,,,,10,,,,5932,66.01,80000,141,1257,1779,18
2021,549300MHH03ICJYEPE85,31084,CA,06037,06037502200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,9,2,2,31,1,1,1,2,295000.0,,3.1,,3,,,,,,,,2,2,2,2,2,555000,1,1,3,5,1,,36.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,>74,Yes,Yes,2,1,6,,,,,10,,,,6368,89.75,80000,106,1284,1623,60
2021,549300MHH03ICJYEPE85,31084,CA,06037,06037541001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Sex Not Available,2,0,2,2,31,1,1,1,2,295000.0,,2.61,,3,,,,,,,,2,2,2,2,2,525000,1,1,3,5,1,,32.0,,9,9,1,11.0,,,,3.0,,,,,2,2,5.0,,,,,6.0,,,,,2,2,3,3,2,2,>74,65-74,Yes,Yes,2,1,6,,,,,10,,,,1019,97.74,80000,66,260,341,55
2021,549300MHH03ICJYEPE85,31084,CA,06037,06037404903,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,9,2,2,31,1,1,1,2,295000.0,,2.08,,3,,,,,,,,2,2,2,2,2,535000,1,1,3,5,1,,17.0,,9,10,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,1,4,1,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3004,94.91,80000,81,420,648,56
2021,549300MHH03ICJYEPE85,31084,CA,06037,06037535802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,9,2,2,31,1,1,1,2,295000.0,,1.775,,3,,,,,,,,2,2,2,2,2,495000,1,1,3,5,1,,12.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,6784,95.67,80000,75,787,1469,65
2021,549300SK2GVCQXPD4S58,31084,CA,06037,06037402502,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,2,0,2,2,32,1,1,1,2,295000.0,,,,3,,,,,,,,2,1,2,2,2,485000,1,1,3,5,1,,5.0,>60%,1,10,1,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,6932,94.19,80000,65,510,1591,54
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037228210,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,2,32,1,1,1,2,295000.0,,,,3,,,,,,,,2,2,2,2,2,475000,1,1,3,5,1,,14.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,9,,,,3749,99.87,80000,43,220,772,70
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037534803,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,2,4,1,1,1,2,295000.0,,,,3,,,,,,,,2,2,2,2,2,555000,1,1,3,5,1,,42.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,5,,,,4302,98.12,80000,50,439,1090,66
2021,549300CR5XDK0TP7I727,31084,CA,06037,06037501300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,31,1,1,1,2,295000.0,,3.215,,3,,,,,,,,,2,2,2,2,555000,1,1,3,5,1,,25.0,,1,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,7631,81.04,80000,119,1450,2079,61
2021,549300CR5XDK0TP7I727,31084,CA,06037,06037431200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,295000.0,,2.81,,3,,,,,,,,2,2,2,2,2,505000,1,1,3,5,1,,27.0,,9,9,11,,,,,11.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,6091,89.43999999999998,80000,94,1117,1534,63
2021,549300CR5XDK0TP7I727,31084,CA,06037,06037408141,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,2,31,1,1,1,2,295000.0,,2.08,,3,,,,,,,,2,2,2,2,2,555000,1,1,3,5,1,,17.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,2,1,6,,,,,10,,,,5445,97.48,80000,87,831,1103,51
2021,549300CR5XDK0TP7I727,31084,CA,06037,06037536103,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,2,0,2,2,32,1,1,1,2,295000.0,,2.61,,3,,,,,,,,2,2,2,2,2,585000,1,1,3,5,1,,21.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,Yes,,2,1,6,,,,,10,,,,5380,98.2,80000,78,873,1179,63
2021,549300E2UX99HKDBR481,31084,CA,06037,06037503701,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,2,31,1,1,1,2,295000.0,29.344,2.5,,3,,,,,,,,12,2,2,2,2,595000,1,1,3,5,1,,48.0,50%-60%,9,1,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,5267,64.99,80000,122,1008,1181,52
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037533403,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,31,1,1,1,2,295000.0,,,,3,,,,,,,,12,2,2,2,2,,1,1,3,5,1,,14.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,2963,95.44,80000,57,152,632,62
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037119341,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,295000.0,,2.705,,3,,,,,,,,12,2,2,2,2,445000,1,1,3,5,1,,31.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,2785,89.87,80000,69,290,419,35
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037570501,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,295000.0,,1.58,,3,,,,,,,,1,2,2,2,2,545000,1,1,3,5,1,,36.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,2,1,6,,,,,10,,,,6937,85.28,80000,105,1335,1940,70
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037500402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,2,2,2,2,1,1,2,2,295000.0,,2.32,,3,,,,,,,,1,2,2,2,2,535000,1,1,3,5,1,,11.0,,9,10,1,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4477,95.53,80000,79,554,984,65
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037552800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,295000.0,,3.43,,3,,,,,,,,,2,2,2,2,575000,1,1,3,5,1,,47.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,55-64,No,Yes,2,1,6,,,,,10,,,,6094,86.70999999999998,80000,99,1008,1529,63
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037542900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,295000.0,,1.88,,3,,,,,,,,1,2,2,2,2,525000,1,1,3,5,1,,19.0,,9,9,1,,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,2,6,,,,,10,,,,2899,99.76,80000,71,428,782,61
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037570301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,2,2,2,31,1,1,2,2,295000.0,,2.03,,3,,,,,,,,1,2,2,2,2,525000,1,1,3,5,1,,28.0,,9,9,1,,,,,1.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,2,6,,,,,10,,,,7887,92.82,80000,65,667,1296,54
2021,549300OPCWU6E72WUT29,31084,CA,06037,06037407102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,31,1,1,1,2,295000.0,,2.175,,3,,,,,,,,2,2,2,2,2,575000,1,1,3,5,1,,15.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,5433,98.31,80000,89,820,998,57
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037530102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,8,2,2,31,1,1,1,2,295000.0,,2.08,,3,,,,,,,,1,2,2,2,2,575000,1,1,3,5,1,,24.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,2,2,6,,,,,10,,,,5308,81.97,80000,76,762,1497,64
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037407400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,8,2,2,2,1,1,1,2,295000.0,,3.07,,3,,,,,,,,1,2,2,2,2,605000,1,1,3,5,1,,16.0,,9,9,1,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,1,5,1,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,2091,93.11000000000001,80000,126,462,557,57
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037500800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,5,0,2,2,31,1,1,1,2,295000.0,,,,3,,,,,,,,1,2,2,2,2,,1,1,3,5,1,,14.0,,9,9,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5620,93.49,80000,101,1061,1189,59
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037407102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,2,31,1,1,1,2,295000.0,,,,3,,,,,,,,1,2,2,2,2,,1,1,3,5,1,,24.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5433,98.31,80000,89,820,998,57
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037540000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,8,2,2,31,1,1,1,2,295000.0,,2.205,,3,,,,,,,,1,2,2,2,2,505000,1,1,3,5,1,,33.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,2,1,6,,,,,10,,,,7381,98.92,80000,71,639,1369,56
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037910804,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,8,2,2,31,1,1,1,2,295000.0,,1.84,,3,,,,,,,,1,2,2,2,2,545000,1,1,3,5,1,,31.0,,9,9,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2893,23.78,80000,154,960,1153,27
2021,549300TINI6CL78UD591,31084,CA,06037,06037532303,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,295000.0,,2.95,,3,,,,,,,,,2,2,2,2,615000,1,1,3,5,2,,23.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4407,96.66,80000,94,613,1147,59
2021,254900F9ZTVTX763V835,31084,CA,06037,06037543201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,32,1,1,1,2,305000.0,50.0,2.49,,3,,,,,,,,,2,2,2,2,615000,1,1,3,5,1,,34.0,,3,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,3820,97.72,80000,82,589,863,66
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037430101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,2,31,1,1,1,2,305000.0,,,,3,,,,,,,,12,2,2,2,2,515000,1,1,3,5,1,,12.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,5,,,,5023,68.84,80000,97,653,998,43
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037103102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,5,0,2,2,31,1,1,1,2,305000.0,,,,3,,,,,,,,1,2,2,2,2,,1,1,3,5,1,,17.0,,9,9,1,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4865,43.6,80000,134,1203,1647,58
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037501803,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,5,0,2,2,31,1,1,1,2,305000.0,,,,3,,,,,,,,1,2,2,2,2,,1,1,3,5,1,,10.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4814,92.0,80000,48,142,711,53
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037402301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,305000.0,,3.18,,3,,,,,,,,1,2,2,2,2,525000,1,1,3,5,1,,39.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5777,90.32,80000,75,621,1281,59
2021,549300TINI6CL78UD591,31084,CA,06037,06037550700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,2,2,2,31,1,1,1,2,305000.0,,2.445,,3,,,,,,,,,2,2,2,2,645000,1,1,3,5,1,,25.0,,9,9,1,11.0,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,2,1,6,,,,,10,,,,6736,80.45,80000,143,1378,1737,60
2021,549300TINI6CL78UD591,31084,CA,06037,06037500700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,305000.0,,1.89,,3,,,,,,,,,2,2,2,2,595000,1,1,3,5,1,,26.0,,9,9,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,6473,95.1,80000,105,1212,1603,59
2021,549300TINI6CL78UD591,31084,CA,06037,06037109400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,2,2,2,31,1,1,1,2,305000.0,,2.54,,3,,,,,,,,,2,2,2,2,585000,1,1,3,5,1,,11.0,,9,9,1,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3412,86.08,80000,102,852,1078,55
2021,549300TINI6CL78UD591,31084,CA,06037,06037267402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,305000.0,,2.16,,3,,,,,,,,,2,2,2,2,515000,1,1,3,5,1,,22.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4604,39.86,80000,143,345,188,45
2021,549300TINI6CL78UD591,31084,CA,06037,06037407602,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,2,2,305000.0,,3.43,,3,,,,,,,,,2,2,2,2,635000,1,1,3,5,1,,9.0,,9,9,1,14.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,3933,96.82,80000,100,549,827,59
2021,549300MHH03ICJYEPE85,31084,CA,06037,06037541801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,9,2,2,31,1,1,1,2,305000.0,,1.435,,3,,,,,,,,2,2,2,2,2,535000,1,1,3,5,1,,19.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,5572,99.35,80000,70,583,1010,53
